ID_Estudiante,Colegio,Localidad,Estrato,Puntaje_Lenguaje,Puntaje_Matematicas,Puntaje_Ciencias,Puntaje_Sociales,Puntaje_Ingles,Acceso_Internet_Hogar,Repitente,Genero,Puntaje_Global
E01521,Colegio_35,Antonio Nariño,1,75.98210077251112,47.84625738670079,68.78294382696144,60.17696425217953,68.38782700491672,0,1,M,64.23521864865393
E01522,Colegio_9,Santa Fe,3,70.02457937975817,56.024179637534026,57.02089648659591,37.12070795364731,55.377667021839024,0,1,F,55.113606095874886
E01523,Colegio_29,Bosa,5,44.88844006425282,45.804444481353066,48.32263914828354,68.11502282241648,77.04363289416835,1,0,F,56.83483588209485
E01524,Colegio_17,Los Mártires,2,57.68590832237561,56.76719753641364,55.53967146734919,63.26609879161726,61.42158923461332,0,1,M,58.9360930704738
E01525,Colegio_7,Bosa,4,28.68914206790464,67.5504510768039,52.725902782076496,62.146209210474666,47.871442320326125,0,1,M,51.79662949151716
E01526,Colegio_13,Barrios Unidos,3,50.70885186069044,52.76371268988264,51.5072925934893,66.95006108159525,69.00762971547599,1,1,M,58.187509588226725
E01527,Colegio_18,Chapinero,3,32.020374917434665,57.25906502641764,54.822701219436354,52.60286184834105,42.40298618927051,1,1,M,47.82159784018004
E01528,Colegio_40,Usme,2,38.65567190333768,60.80648606516301,67.72661107388642,65.85472465788571,43.2929860909041,1,1,M,55.26729595823538
E01529,Colegio_34,Usaquén,3,58.81448771525422,48.46215824087978,74.70135155506921,51.929700085594575,58.45226126969321,1,0,F,58.4719917732982
E01530,Colegio_11,Teusaquillo,1,81.43706199802182,55.65801624840443,72.14663651571428,41.303448456495275,59.15475399664611,1,1,M,61.939983443056384
E01531,Colegio_14,Bosa,3,60.72977561107377,46.46443996739623,82.04677466614885,51.89866409654501,35.36457948945608,1,1,F,55.30084676612398
E01532,Colegio_16,Ciudad Bolívar,3,76.20991133107341,44.60018254064987,56.816033783596666,52.560827193823656,47.116172900121626,0,1,F,55.46062554985305
E01533,Colegio_19,Sumapaz,3,28.53112716005421,62.87029040095244,57.661806694475324,39.80936167066342,40.95752850081302,1,1,M,45.96602288539169
E01534,Colegio_9,Chapinero,2,40.858514939890796,41.28675501385349,62.697664990045055,67.6619602158712,51.455549454199605,1,1,F,52.79208892277203
E01535,Colegio_29,Kennedy,3,45.3878059195725,54.68372753743968,45.81405086626617,40.015871688160544,44.30552105477689,1,1,F,46.04139541324315
E01536,Colegio_9,Los Mártires,3,46.23305253203533,51.48926814787501,38.14030211904559,77.62517037154674,64.6120811603473,1,0,F,55.61997486616999
E01537,Colegio_2,Santa Fe,6,66.81300738578231,45.1714326064214,44.60313547764055,51.821664345915366,68.67097353670253,1,1,M,55.41604267049242
E01538,Colegio_40,Sumapaz,3,42.32873926681745,59.17805305227633,34.780504226874626,52.13606333116715,62.52563593670866,0,1,M,50.18979916276884
E01539,Colegio_7,Sumapaz,3,43.735807408835484,36.788168370795226,57.65759852878854,49.81414076068015,60.727252991032145,1,1,M,49.744593612026314
E01540,Colegio_36,Chapinero,6,46.5857955459234,41.62857778298504,49.269450799198545,67.35611568569479,51.22086771750136,1,1,M,51.21216150626062
E01541,Colegio_21,Rafael Uribe Uribe,4,28.04796720414972,43.982226935404306,62.75117852564376,67.12284093910328,71.11276521208438,1,1,F,54.60339576327708
E01542,Colegio_23,Teusaquillo,3,49.63699371245775,40.07629206988834,69.54669047952824,78.82423919761109,41.59547867817143,0,1,F,55.935938827531366
E01543,Colegio_36,Tunjuelito,3,59.797649744719294,47.81891838153253,43.462309208141455,40.86375977912981,57.147839988893296,1,0,M,49.81809542048327
E01544,Colegio_31,Rafael Uribe Uribe,3,51.85261083548739,55.38165760194397,59.416579717899594,56.53283966376778,78.8858734778799,0,1,F,60.41391225939573
E01545,Colegio_28,Suba,2,55.21023199309318,54.50846054671095,53.32754273867639,60.77364097182038,50.89179613271587,1,1,M,54.94233447660336
E01546,Colegio_16,Puente Aranda,2,57.17196245832177,56.61521762810726,50.99157718340724,57.34499332114002,48.61648100039591,1,1,M,54.14804631827444
E01547,Colegio_25,Kennedy,2,48.80231867315359,50.70758629832524,44.99022495703271,43.086168598226145,57.7048577979113,1,0,M,49.0582312649298
E01548,Colegio_36,Engativá,3,49.81277443015194,55.04213638007167,62.23832720718534,53.204369409456206,54.10453640088963,1,1,F,54.88042876555096
E01549,Colegio_9,La Candelaria,1,52.10329440429154,70.52529943177153,51.31491908242744,48.69162647234959,61.67849032603145,1,1,M,56.862725943374315
E01550,Colegio_3,Suba,2,56.28015668469948,32.385527609667236,59.22439841760002,55.48012872778322,47.009446555137075,1,1,M,50.0759315989774
E01551,Colegio_10,Barrios Unidos,2,48.63567902871324,58.213044408977,56.59863158903466,48.67177266449309,50.06833077082496,1,0,F,52.43749169240859
E01552,Colegio_36,Sumapaz,1,40.37534556677344,51.98158834911452,51.24127310253692,50.62507060902027,55.21267631546775,1,1,F,49.88719078858258
E01553,Colegio_9,Sumapaz,3,58.907032012626935,50.17109692480447,74.51149878073647,67.60515930334144,42.61177471595508,1,1,F,58.76131234749289
E01554,Colegio_1,Chapinero,3,35.52365831526899,44.70014024259825,65.03276639068358,34.717456727780856,56.332653823280324,1,1,F,47.261335099922405
E01555,Colegio_1,Chapinero,4,46.40270838926601,30.80507202327218,35.44424271584163,47.281044605094166,61.75233413744492,1,1,F,44.33708037418378
E01556,Colegio_9,Usme,3,49.25139421974086,54.71493120498105,63.64697880000443,65.44110117226569,39.11009039270782,1,1,M,54.43289915793997
E01557,Colegio_27,Chapinero,5,43.43711142327043,39.95979644092362,40.182192921744445,47.188452683707965,52.8502288492484,0,1,F,44.72355646377897
E01558,Colegio_31,Usaquén,4,44.98224458568055,63.23925568489842,62.35263226227238,49.10912101446976,55.30968536159128,1,1,M,54.998587781782476
E01559,Colegio_3,Antonio Nariño,5,61.68152230375221,44.89020352192568,61.87562544052226,59.87964125818948,54.22072313686134,1,1,F,56.50954313225019
E01560,Colegio_19,Teusaquillo,3,75.78580794262992,47.0672553090518,50.61075833933952,59.044821661997204,46.28113625548235,0,1,F,55.75795590170016
E01561,Colegio_33,Usme,3,36.049937122397566,50.0097522943434,55.751178277871595,58.089359830211,65.51268449583863,0,1,F,53.08258240413244
E01562,Colegio_6,Engativá,6,49.811223004456075,61.38972565351215,70.1801109881909,56.82004909717361,50.212341962256104,1,1,M,57.68269014111777
E01563,Colegio_26,San Cristóbal,3,55.95524414656883,63.511139176366854,56.0016313690996,53.3492997899834,51.36042566908216,1,1,M,56.03554803022017
E01564,Colegio_24,Santa Fe,3,56.15632393065515,62.59062479322051,60.968843136010186,62.51430372449428,58.612282601585136,1,1,F,60.168475637193055
E01565,Colegio_20,San Cristóbal,4,35.05644910763344,47.63096680911239,74.3068682234674,47.08678805773505,65.86333522645201,1,1,F,53.98888148488006
E01566,Colegio_13,Sumapaz,3,56.143690705149595,63.02372749745428,44.08423632773858,58.714489980083506,55.00330316274942,1,0,F,55.39388953463507
E01567,Colegio_18,Kennedy,3,55.008697010149696,37.71232620343549,43.493104611045055,56.46893597386473,60.399564901554534,1,0,M,50.6165257400099
E01568,Colegio_29,Chapinero,4,61.058240228648,62.012222303340494,65.2483534578534,72.93156228580311,49.533337581076104,1,1,F,62.156743171344225
E01569,Colegio_29,Fontibón,1,40.9437695301008,59.36744364534426,43.00964996012748,40.81217665409563,45.35029255114817,1,1,F,45.89666646816327
E01570,Colegio_16,Usme,5,54.342358086105165,61.286687603345115,56.971420856203935,45.829529578862434,45.108396220374686,1,1,M,52.70767846897827
E01571,Colegio_4,Antonio Nariño,6,44.47257740976066,45.346302316909075,61.75043103465633,40.38079686863726,57.621037727760694,0,1,F,49.9142290715448
E01572,Colegio_30,Santa Fe,4,58.37525450171057,52.30951896051597,64.29622708211606,66.95099408919572,76.77123663611843,1,1,M,63.740646253931345
E01573,Colegio_11,San Cristóbal,3,75.113929920544,70.15907238241927,62.72026145154785,62.84655464111762,47.68121778362222,1,1,F,63.7042072358502
E01574,Colegio_1,Barrios Unidos,3,64.68183771086204,36.251991303169895,35.770261002728525,40.12867482731518,60.13941605254552,1,1,F,47.39443617932424
E01575,Colegio_28,San Cristóbal,3,49.33207475653239,57.4775285035306,57.90899630688525,48.500693553948025,64.76492079089988,1,1,M,55.596842782359225
E01576,Colegio_8,Usme,4,58.08710266363549,49.805730239093194,40.902793204187404,72.71089163688072,59.995048387650925,0,1,F,56.30031322628954
E01577,Colegio_10,Suba,2,57.20415192354458,53.1340390262709,38.33272144600235,72.96654805981363,69.51530632164145,1,1,F,58.23055335545458
E01578,Colegio_6,Barrios Unidos,3,39.17484818278337,58.4783186586496,65.41684088528933,48.71597013670227,41.57570169693424,1,1,F,50.672335912071766
E01579,Colegio_39,Puente Aranda,2,80.70695128945445,41.86801964695284,62.146387028675555,48.22440140686385,44.144145576665096,1,1,F,55.41798098972235
E01580,Colegio_28,Usaquén,4,61.99421235122319,61.4417266620456,75.67514997169924,69.42263551432617,42.02470489447023,1,1,F,62.11168587875288
E01581,Colegio_38,La Candelaria,3,66.81716058681963,42.00788767008576,39.70967038465198,56.172123175699085,59.4135230899033,1,1,M,52.82407298143195
E01582,Colegio_15,La Candelaria,5,45.48060448841115,51.99282525004158,50.61077274508026,52.3147477543473,50.14844099587332,0,0,F,50.109478246750726
E01583,Colegio_26,Sumapaz,3,40.17263019035005,35.02113360939815,54.778768311804136,55.05831079729808,39.839230708593945,1,1,M,44.97401472348887
E01584,Colegio_39,Usme,2,48.77970437544508,54.814677661736766,34.51515009797396,55.64102375475592,64.49087706730457,0,1,M,51.64828659144325
E01585,Colegio_5,Suba,6,56.18134261659648,38.94892169089061,28.740255567010486,40.46254124230111,76.73290794705066,1,0,M,48.21319381276987
E01586,Colegio_3,Engativá,5,52.90124907454685,59.30101293851302,45.19201023688706,40.23094987253687,68.59617534236949,1,1,F,53.24427949297067
E01587,Colegio_40,Usme,2,42.5768874699948,78.49683374722225,69.3508312632144,46.23560682946962,54.4004159842283,1,0,F,58.21211505882587
E01588,Colegio_13,Chapinero,1,63.974139841307284,50.10162090974241,48.92735716165978,46.6331196838093,66.57792997250849,0,1,M,55.24283351380545
E01589,Colegio_18,Rafael Uribe Uribe,1,47.89628473579609,43.33728886249639,53.22424007552716,50.75350926411657,55.9712640005314,1,1,M,50.236517387693524
E01590,Colegio_29,Bosa,4,71.9849510998657,50.81804954433515,49.89320596146078,56.84327566581297,57.84834639413675,1,1,M,57.477565733122276
E01591,Colegio_24,Ciudad Bolívar,2,52.67718378720542,57.8284769996331,50.665341959459354,59.09885762673466,74.49070447815424,1,0,F,58.95211297023735
E01592,Colegio_18,Engativá,2,50.70094037737915,40.47850495773058,47.177392526941034,73.27859269780997,68.40742837749762,1,1,F,56.00857178747168
E01593,Colegio_17,Santa Fe,1,52.902605598009025,52.76646903018965,48.25227154321385,55.883116302568205,71.44362769164505,1,1,M,56.249618033125145
E01594,Colegio_40,La Candelaria,6,53.74516146242931,78.03441910173314,38.399420359180596,38.68306838150999,60.77361067816366,1,1,F,53.92713599660334
E01595,Colegio_32,San Cristóbal,3,58.47976193329069,62.2898038139684,46.69689535088584,52.83069713367144,61.81208978407084,1,1,M,56.42184960317744
E01596,Colegio_36,Engativá,2,41.12549774810783,43.230157691985426,82.1660480168226,54.45509245165975,33.731139223784716,1,0,M,50.94158702647207
E01597,Colegio_6,San Cristóbal,4,77.32196040980955,56.74898003919284,59.78330486400722,51.92110804907813,34.947545246804694,1,0,F,56.144579721778484
E01598,Colegio_22,Fontibón,4,64.22983518627522,51.037931387875105,65.51533702733813,54.92363251657165,40.46484805295424,1,0,M,55.234316834202865
E01599,Colegio_16,Usme,3,71.00216610146889,47.907984867569276,52.43210820735689,57.78997033957796,42.2694399618195,1,1,M,54.28033389555851
E01600,Colegio_37,Suba,3,40.439138529987154,43.69141984911313,49.099909272443114,57.40458825125406,48.98296782726114,1,1,M,47.92360474601172
E01601,Colegio_10,Chapinero,4,59.882131115608495,77.38427809187328,57.87586466502734,55.22987476837746,56.059931164800275,1,1,F,61.286415961137365
E01602,Colegio_28,Los Mártires,3,66.33462356568849,26.007354502422565,41.59040952993472,76.84555519408298,39.90960320970203,1,1,M,50.13750920036615
E01603,Colegio_8,Chapinero,5,72.79021868151024,65.66432663820274,80.45679509449263,42.65550503659742,60.58851698891863,1,1,F,64.43107248794433
E01604,Colegio_27,Kennedy,4,34.05934550612682,48.74181284085284,46.35974877258562,51.81541361711096,73.05065379696123,1,1,F,50.8053949067275
E01605,Colegio_37,Kennedy,5,44.29747219494271,71.96687715050557,66.53102701374772,46.378114710778334,49.359567307321555,1,1,M,55.70661167545918
E01606,Colegio_25,Puente Aranda,1,50.82336319254299,39.67190586165083,44.58168459341391,61.55657109088662,63.385656822500465,1,0,M,52.00383631219896
E01607,Colegio_27,Santa Fe,3,59.30495121440694,61.416823479713265,62.44422026864167,37.74557520363864,42.18236161856855,1,1,F,52.618786356993816
E01608,Colegio_18,Santa Fe,4,41.41400884115015,67.6565491329746,58.79879110021535,58.88320017721586,61.66183551880136,1,1,F,57.68287695407147
E01609,Colegio_3,Fontibón,1,69.7088396890122,56.155263670939505,48.76423798286861,40.24291816450026,53.46988470232541,0,1,M,53.66822884192919
E01610,Colegio_34,Puente Aranda,4,42.916771858025534,58.45817014885335,65.93533583127247,50.33736778959322,49.311949962074166,1,1,F,53.39191911796375
E01611,Colegio_13,Antonio Nariño,3,31.531735683890417,44.79999388081724,47.03168459224979,68.10804280146318,38.12439119795488,0,1,M,45.919169631275096
E01612,Colegio_31,Engativá,5,56.84517533724844,47.28274327457935,31.80084059996011,56.59915303065495,49.99082867953242,1,1,M,48.50374818439506
E01613,Colegio_14,Teusaquillo,5,49.604554543076716,50.400439676523575,63.398719067885,65.14382001571984,46.490965300906474,1,1,M,55.007699720822316
E01614,Colegio_35,Puente Aranda,2,55.73192666982545,58.12873791562629,52.94408129978837,53.613648697900736,53.36770954214084,1,1,F,54.757220825056336
E01615,Colegio_29,Engativá,4,53.287527663315096,38.3051291571682,51.392325144365714,66.15112523788214,41.73157665284126,1,0,F,50.17353677111448
E01616,Colegio_15,Kennedy,2,71.74165960709186,31.83503748607412,56.64115954514072,80.64248712184491,43.33831678115715,1,1,M,56.83973210826175
E01617,Colegio_30,Usaquén,4,62.999348537390084,44.414337682639065,50.03254806717201,52.85757346047424,57.88842810079179,0,1,M,53.638447169693436
E01618,Colegio_13,Usme,4,53.785486310633075,61.10228128964192,46.90925540019832,70.42914912732665,59.6758226313749,1,1,M,58.38039895183497
E01619,Colegio_12,Bosa,5,38.8355919752139,46.503855738449126,48.48416261107304,46.98421842621997,55.92509653530629,0,1,F,47.34658505725246
E01620,Colegio_22,Santa Fe,3,49.5488737627731,47.71724869676484,54.57762688820396,30.39242416598817,49.314554299693654,1,1,F,46.31014556268474
E01621,Colegio_6,La Candelaria,4,49.40040033171965,59.15692539646157,29.124325864047854,57.251846276026306,48.319982438914245,1,1,F,48.65069606143392
E01622,Colegio_7,Barrios Unidos,4,36.68447291856977,55.056640627904486,58.19681391838533,58.71324464768752,50.94078927063763,1,1,M,51.91839227663695
E01623,Colegio_30,Suba,1,64.37689011376689,57.52682701711273,62.86325220930115,67.59233062751761,43.72714981391947,0,1,F,59.21728995632357
E01624,Colegio_32,Fontibón,3,38.344123815091294,60.122096283767526,48.14104592275163,63.511156135701974,75.6221078869703,0,0,F,57.14810600885655
E01625,Colegio_38,Engativá,3,38.283037300575195,50.18324043236415,65.6727444537088,50.51799840874581,54.462848803805585,1,1,F,51.82397387983991
E01626,Colegio_1,Usme,5,46.024326816176405,40.64958245880496,63.0458322771452,46.933216767384415,38.72208486314331,0,1,F,47.07500863653085
E01627,Colegio_36,Fontibón,3,41.19689806076633,36.52961963370396,45.356792549022984,73.50228072287082,49.355120749097345,1,1,F,49.18814234309229
E01628,Colegio_27,Kennedy,5,50.20025601227729,35.05181749183927,76.51322305040273,70.04588399238266,52.24545788961393,1,1,M,56.81132768730318
E01629,Colegio_39,Usme,2,37.80172993769572,63.088959493598345,48.08667218582637,60.28280364115919,38.99639020120286,1,1,M,49.6513110918965
E01630,Colegio_12,Engativá,3,50.558675453534775,35.1749033336018,56.80387128371269,58.64930824881754,39.67397561072094,1,1,M,48.17214678607754
E01631,Colegio_39,San Cristóbal,3,51.58778110236338,63.473095092217264,34.18452622091316,49.82203969339712,44.82346182564799,1,1,M,48.77818078690778
E01632,Colegio_6,Teusaquillo,3,59.48665437615796,48.49149600255852,49.99877786846412,46.6644443035188,50.7957653754358,1,0,F,51.08742758522703
E01633,Colegio_39,Fontibón,3,58.15635483386285,59.91304633690532,58.68364459811872,37.7299869710196,41.507915670504204,1,1,F,51.19818968208214
E01634,Colegio_24,Sumapaz,2,52.311052545850124,60.889718226318365,58.33444473612212,48.041993452350525,41.95041395410372,1,1,M,52.305524582948976
E01635,Colegio_4,Barrios Unidos,2,59.06607726567566,53.162430970539845,57.259746879855186,42.12457560738588,80.51658067999128,1,1,M,58.42588228068958
E01636,Colegio_4,Fontibón,5,51.74166919499306,59.57097452260123,95.63337422396228,65.52419631345668,75.4893682445776,1,1,F,69.59191649991817
E01637,Colegio_40,Tunjuelito,4,71.38637097389841,58.53606598465058,72.55458987960449,59.387220027822686,76.97823853418141,1,0,F,67.76849708003151
E01638,Colegio_4,Teusaquillo,3,46.15151431254703,67.85017744138959,63.53210068043647,57.66320280155062,66.13712044059977,1,1,F,60.2668231353047
E01639,Colegio_17,Tunjuelito,4,48.19821586791898,38.385305837238135,59.83338280407856,55.059052244475,61.000845682109954,1,1,M,52.49536048716412
E01640,Colegio_22,Teusaquillo,2,55.008839039949564,57.09122732887543,45.66679089519468,64.31887462806759,36.392725281338805,0,1,M,51.695691434685216
E01641,Colegio_27,Ciudad Bolívar,2,45.84322781060102,48.817482025990884,55.017529892122354,54.179087775407176,38.51089930702652,1,0,M,48.47364536222959
E01642,Colegio_9,Antonio Nariño,3,70.42210394229897,47.67811472154739,66.75561446892155,44.31870483161158,54.752322657840956,0,1,F,56.785372124444095
E01643,Colegio_25,Puente Aranda,2,62.50400784575602,48.66037811734286,56.97317112314194,49.009716210847365,58.99804495966539,1,0,F,55.229063651350714
E01644,Colegio_36,Los Mártires,4,63.31673549837376,70.2914668133611,60.61978912447731,64.12492841010483,45.38328968983257,1,1,F,60.747241907229906
E01645,Colegio_38,Kennedy,3,61.33887896989312,38.17353003154487,63.462195213059324,85.94253621694403,42.15744807582488,0,1,M,58.214917701453246
E01646,Colegio_38,Usaquén,5,63.63326639438898,52.943092720327066,75.01174378337281,58.97836644571175,58.35502488375265,1,1,M,61.78429884551065
E01647,Colegio_29,Tunjuelito,4,46.52948364897708,46.91776439927612,44.973856989701304,64.34776585231957,52.70003834870571,1,1,M,51.09378184779595
E01648,Colegio_4,Bosa,3,61.007421630291105,65.21008491489908,58.84824610648787,49.009960444016095,59.91510285272989,1,1,F,58.79816318968481
E01649,Colegio_18,Ciudad Bolívar,3,42.076378983108995,42.918870881201286,65.96862546133875,39.17190455391597,71.33763258138562,1,1,F,52.29468249219012
E01650,Colegio_15,Los Mártires,2,43.69188444098302,51.65838510117003,39.38684349388828,47.05450410153946,48.519415165048706,1,1,M,46.0622064605259
E01651,Colegio_27,Teusaquillo,1,59.52530996326656,66.17083626761186,41.21825831795099,67.90199756859091,65.75741758664932,1,0,F,60.114763940813916
E01652,Colegio_35,Usme,1,54.42542477131093,66.36126943493299,48.374637622228946,65.54962037750623,58.43939109044243,1,1,M,58.630068659284305
E01653,Colegio_11,Engativá,3,58.04038529667578,52.909373155528364,42.50091432929096,52.89459819244855,47.735566260034346,1,1,F,50.8161674467956
E01654,Colegio_36,Tunjuelito,5,48.12361270455068,54.96156218449574,65.0361898157062,52.1001156307357,53.6105694949603,1,1,F,54.766409966089725
E01655,Colegio_8,Ciudad Bolívar,4,46.08299025346925,62.3801629620538,66.26260603111928,39.949336134128956,35.648589405350975,1,1,M,50.06473695722445
E01656,Colegio_28,Usaquén,4,50.70452057725809,53.82031625933281,50.14502915670564,51.39188644960451,57.473990786519806,1,1,M,52.707148645884175
E01657,Colegio_38,Bosa,6,55.723266242611885,45.547826997412486,50.62960981419608,42.69904048662259,52.263786244128745,1,1,M,49.37270595699436
E01658,Colegio_1,Los Mártires,5,50.92755984271617,37.56462218116167,66.6471688770602,43.97490168458205,72.99641014395306,1,1,F,54.42213254589463
E01659,Colegio_28,Usaquén,3,64.94580695841321,57.18574046130636,76.03729425914861,58.13829192703217,51.07977318489466,0,1,M,61.47738135815901
E01660,Colegio_5,Puente Aranda,4,51.166590489981246,41.49919880236496,77.29644659555318,64.77561503050656,65.12077003249101,1,1,M,59.971724190179394
E01661,Colegio_13,Kennedy,3,35.79635564228589,57.83743576944743,62.88581262215207,57.26020495309926,53.06639815772362,1,1,F,53.369241428941656
E01662,Colegio_5,Barrios Unidos,4,60.15529125537355,42.16752264565621,72.27470031541668,60.983290554344926,41.53142643458624,1,1,F,55.42244624107552
E01663,Colegio_18,Teusaquillo,3,68.95923165518928,57.5355040916739,65.29958415158131,72.58594620042986,53.026490017335405,1,1,M,63.48135122324195
E01664,Colegio_33,Usme,3,60.50849190330567,47.72468622708006,61.8940965931128,62.16017915970033,64.91399761646514,1,1,M,59.440290299932805
E01665,Colegio_2,Bosa,2,65.21962806848938,46.13789123194006,65.38993718936335,63.15506236585576,70.0928176789692,1,1,F,61.99906730692355
E01666,Colegio_23,Puente Aranda,4,44.89849623084248,79.51835703068315,74.81774221617431,54.08513439180798,54.67035101404323,0,1,F,61.598016176710225
E01667,Colegio_3,Ciudad Bolívar,1,58.990244603775615,51.35703067006999,72.96300401596005,38.63246059566567,68.39290722909757,0,1,F,58.06712942291379
E01668,Colegio_17,Chapinero,1,61.96250601657819,70.8982591174406,72.8099904552318,33.62904952546619,39.07274540805552,0,1,M,55.674510104554464
E01669,Colegio_30,Tunjuelito,3,54.39908496360821,33.573430466800865,65.53861329604041,73.8946787929811,57.85634405017422,1,0,F,57.052430313920965
E01670,Colegio_31,Sumapaz,4,40.04344379325907,45.95898555223064,32.02621551205094,67.79052756175925,62.05462316610799,1,1,F,49.57475911708158
E01671,Colegio_9,Usme,2,56.330414913659155,69.40952766842251,50.711253179183736,61.19168281378769,64.04230151872922,0,1,F,60.337036018756464
E01672,Colegio_10,Barrios Unidos,5,71.44732902832641,48.3963743425686,44.74520924727136,71.12205439936835,48.03720444145445,1,1,M,56.74963429179784
E01673,Colegio_9,Usme,3,49.0602823628021,62.508516922749315,38.45827968164817,60.45562913337325,45.31655828015949,1,1,M,51.159853276146464
E01674,Colegio_30,Fontibón,2,80.64624272494399,34.403416491000684,55.18751925179801,61.28574503985781,74.84623577591717,0,1,F,61.27383185670353
E01675,Colegio_20,Kennedy,5,52.83162126989019,53.9655107912182,51.18206014415165,35.05166929859297,62.17336501094536,1,0,M,51.040845302959674
E01676,Colegio_6,Tunjuelito,3,59.41515453811029,48.684582837093814,41.8234204651312,40.609462092389904,70.359021100977,1,1,M,52.17832820674043
E01677,Colegio_38,Kennedy,4,42.833040803556784,60.81306860993796,65.24143548196969,46.591355237217186,45.336287714135054,1,0,M,52.16303756936334
E01678,Colegio_32,Santa Fe,3,28.98829046672272,42.84091785919834,48.08244953127001,59.10456398250122,51.23129629937476,1,1,F,46.04950362781341
E01679,Colegio_21,Barrios Unidos,5,65.91837660839643,43.5781098338608,55.994020186068845,48.21699772119788,47.23080654342342,1,1,M,52.18766217858947
E01680,Colegio_26,Usme,4,62.28426889434741,61.01396923668859,79.41269691056723,52.75708354359307,50.50589587069132,1,1,F,61.19478289117753
E01681,Colegio_20,Barrios Unidos,4,20.491906922404198,54.469121301134614,48.468101362474044,70.02945293671749,60.329037606688765,1,1,M,50.757524025883825
E01682,Colegio_35,Bosa,3,52.262712669850735,68.32700198564703,37.087921659409844,61.27240454155462,65.37245470083795,1,1,M,56.864499111460034
E01683,Colegio_12,Kennedy,5,50.06894559597412,40.31273481212361,71.82655581829124,58.090782813832966,55.87861073060882,1,1,F,55.23552595416616
E01684,Colegio_36,Kennedy,6,65.64164384304186,60.88324574980323,42.47903144829159,38.83028610230235,47.21218460933761,1,1,M,51.00927835055533
E01685,Colegio_31,Chapinero,4,63.41506419549695,51.64557352470773,58.776776013117896,74.38709103581395,67.28398997643394,1,1,M,63.101698949114095
E01686,Colegio_3,Sumapaz,1,43.42165689358982,35.51582380812022,39.911276788457606,44.842427062005285,34.149476882347535,0,1,F,39.56813228690409
E01687,Colegio_8,Santa Fe,5,66.67944817664997,55.06029529809405,61.315444464241224,66.06055510303686,39.59731613153212,1,1,M,57.74261183471084
E01688,Colegio_20,Suba,3,54.54305290016958,44.508485495909845,36.42131046445151,71.71665147027527,63.75557437898623,1,1,F,54.18901494195849
E01689,Colegio_19,Suba,6,56.24048333089204,50.91375529333158,65.114481193606,40.41204937114239,55.016370343693545,0,1,M,53.539427906533106
E01690,Colegio_6,Puente Aranda,2,60.483083984784734,32.29262686933579,39.921065889824014,50.82308791702022,53.75453326166195,1,1,F,47.45487958452534
E01691,Colegio_3,Usme,1,65.33232697308952,38.67883067794972,66.41064320181383,57.84302855415315,57.69627579694861,1,1,F,57.19222104079097
E01692,Colegio_31,Ciudad Bolívar,5,33.89034405900589,66.6154790938836,41.23985267162622,47.944905164675106,45.90849391062312,1,1,M,47.11981497996278
E01693,Colegio_30,La Candelaria,3,44.10912456107221,62.0689013969006,63.839473854683405,60.770206451257465,41.98880240182657,0,1,F,54.55530173314804
E01694,Colegio_9,Teusaquillo,3,38.562618842493286,45.3755434813402,52.90586490758522,41.76631807756279,55.734334194757615,1,1,F,46.86893590074782
E01695,Colegio_30,Suba,3,61.601764502877444,60.20966248432187,45.35684880333895,64.22511930522212,55.19012491971657,1,1,M,57.31670400309538
E01696,Colegio_4,Teusaquillo,5,82.019707280115,40.587249980451624,62.46052178911497,39.68007444232827,52.21161140028762,1,0,F,55.391832978459504
E01697,Colegio_18,La Candelaria,1,41.68966562662186,40.60054515505072,47.47536646315313,43.72188594110495,55.02208741082685,1,1,F,45.7019101193515
E01698,Colegio_19,Barrios Unidos,3,45.01642598767695,48.8358738302575,55.99701451570804,46.18884015736073,41.91279452774069,1,1,F,47.590189803748785
E01699,Colegio_14,La Candelaria,2,63.675268412353475,51.18912667406332,61.154387961138625,37.17315663261715,60.04280124364594,1,1,F,54.6469481847637
E01700,Colegio_38,Engativá,5,68.94718434089297,38.99332221182833,31.974604361173274,43.355490588078325,59.19014231274467,1,1,M,48.49214876294352
E01701,Colegio_2,Bosa,3,61.287919201444716,50.81827948157583,76.25579810070428,62.10740927052947,81.52934038255525,1,1,F,66.39974928736191
E01702,Colegio_11,Ciudad Bolívar,3,58.77731334836953,64.67472119576729,69.6590416590344,54.450328674196214,59.737309006082455,1,1,M,61.45974277668997
E01703,Colegio_29,Los Mártires,4,37.56988364534611,67.22765210412263,35.45937803193327,57.56524458605904,44.888655952043564,1,1,F,48.54216286390092
E01704,Colegio_37,Tunjuelito,3,51.03523198558625,44.255120949501034,57.290223572891065,40.20345304538059,54.97808768971064,0,0,F,49.552423448613915
E01705,Colegio_28,Engativá,5,54.07532773590561,49.437001962651856,58.5766810160412,68.18850791765065,55.585836197520074,0,1,M,57.17267096595388
E01706,Colegio_21,Usaquén,3,75.88671275783209,39.07756113476326,69.9429717853262,75.5859900201919,63.04998064008508,1,0,M,64.7086432676397
E01707,Colegio_25,La Candelaria,5,53.60561781921679,52.26959161438806,50.580317287378335,42.76226899888143,61.835053309104225,1,1,M,52.210569805793774
E01708,Colegio_13,Usme,3,53.67626328611495,29.127704761614552,69.16956618470937,47.445964902385754,92.84075274841243,1,1,M,58.45205037664741
