User Name;Comment Text
@mariadelac8931;Juan, que valiente andar descalzo, yo no lo hubiera hecho. Te cuento que he estado muchas veces en Varanasi, para mi es otro planeta, tiene una energía difícil de encontrar incluso dentro de India. Es un lugar fuera del tiempo y espacio. Nunca vi llevar tantos cuerpos en el día cómo tú presenciaste, pero capaz por lo que mismo dices que era una fecha especial. Faltaron muchas explicaciones sobre los rituales, hubiese estado bueno que esta parte la explicara alguien con real conocimiento. Por otra parte hay un crematorio eléctrico que se llama Harishchandra, la gente que no puede costear la leña opta por esa otra opción que es más económica. Es un error decir que tiran los cuerpos al río y ya, porque  no es así mayoritariamente, para los hindúes el fuego es purificador y es un ritual muy arraigado. Nunca en todas las veces que he ido a lo largo de más de diez años he visto cuerpos flotando. Esta ha sido mi experiencia, no estoy negando que otras personas tengan otras distintas. Son rituales complejos,  profundos, que cambian la forma de ver la vida y la muerte. En lugares tan impactantes a ojos de quien llega por primera vez siempre recomiendo tener un guía muy versado, que pueda explicar bien. De todas formas muy bueno tu video, seguramente volverás a India porque te van a quedar cosas en la cabeza para procesar y entender. Saludos??
@luisenrriquejoaquimamian4935;Impresionante videos d ese país saludos Juán.
@yeisonyeisiton4635;Juan es el único youtuber que siempre veo y jamás me cansaré de ver sus videos
@VicentaFranco-j4s;Saludos Juan cuidate, la verdad no se que decir, mis respetos para ti.
@familiakorol8347;Gracias Juan!
@LouisMotini;Tienes que ir a las torres del silencio, dónde están expuestos los cadáveres y se ven desde Google maps
@stefani_fefi;Es fuerte saber como esta de contaminado ese rio y se bañan
@DianaCarolinaGonzálezPineda;El señor que le mostró un pescadito ???????????????????????????? me hizo reír
@luispoitan3962;El video epico, pero más épica la frase al final, Grande Juan
@CARLOSEDUARDOJARA-j5x6g;Saludos Juan ,desde Venezuela ????????????
@alejandroestala1983;Gracias por mostrarme el lugar AL QUE NUNCA IRÉ ??????????
@Victor-r5r;Una vez vi un taxi con una familia de personas de la India acá en Colombia y esas personas huelen pero de un manera peculiar es un olor fuerte
@conejo_de_la_luna;Llévate unas botas de hule para esos viajes Juan, los que estaban cremando si traían sandalias
@deliaacostabejerano7428;?? @planetaJuan es fuerte porque yo sin entrar siquiera al agua ya viera estado desmayada,vomitando,o intoxicada ??
@freddykmk26;sería buena idea mirar si durante los próximos días no presentas fiebre o algún tipo de malestar, ya que has estado expuesto a guas contaminadas
@OscarManuelMesa;Mi muy estimado Juan usted si es verdadero explorador y un hombre muy atrevido bro
@lorenamiranda8506;Pero no tocaste el agua como es la tradición en el canal ??????
@JHARVUS;supero la visita de @Luicito comunica con tan solo caminar descalzo ??
@Hévelen-w6b;Solo entendible desde saber la cantidad enorme de habitantes que tienen!
@JuliKalash;Y a uno lo multan por un escape que “contamina”?? tan diferente es la población del planeta que da que pensar bastante
@johanaduartemedina6859;Díos santo que terrible, que triste, que feo. Que tenazzzz
@MariaGonzalez-x1q;Ay no no no ?? mis respetos querido Juan
@nayigomez591;No es uno de los lugares más locos Juan, es u o de los lugares más asquerosos del mundo. De horrorrrrr...
@GuillermoJimenez-x8g;EXCELENTE INGENIERO  SALUDOS DESDE COSTA RICA GUILLERMO MBA
@victoriarodriguez8176;hay que aguante el estar ahi eres fuerte Juan
@miguel2334;Esta serie de la india, me tiene 100% atento, esta muy entretenida saludos juan ??
@mariaalberto7778;Mi querido Juan vi a un firulai rondando por ahi, cuidadate mi nin?o
@JuanjoseTrujillo-24;Saludos tocayo desde Chiapas México
@paoromero861;Que Heavy Juan! Saludos y recuerdos!!! Desde Sesquilé.
@marcelaarce9721;Ud es muy valiente caminar  por ese sitio.
@jaimezambrano.88;Aquí casual comiendo la cena con pedazo de video ??
@Hévelen-w6b;Qué macabro! bárbaros!
@josedanilovaleromorales5495;Personales yo no sé si aguantaría soy muy Asquiento y se ve mucha cosa difícil de pasar lo admiro Juan
@ricardosastoque4015;excelente documental, las cosas como son.
@comprarapida7596;Debe ser muy estresante estar ahí.
@angiegonzalez7473;Terrible yo no soportaria. Mis respetos
@lauramartinez6271;Que impresionante!!! Muy buen video!!
@catalinaluna1164;Uff incredible como el cuerpo humano se adapta a tanta suciedad y contaminación ??
@stellajimenez5263;Que video tan extremo.Que costumbres tan diferentes
@juancarlosgarciasolano7087;Gracias por este video tan valiente.
@danieltrsp2;hola Juan, de casualidad ¿habrá un templo para las cucarachas por allá? creo que sería el reto final
@patriciasegura9736;Qué fantástico lugar Juan ??
@contakxanchezguillen473;Muy admirado Juan
@elenaponce6104;Quedé impresionada !! ??
@ninfastelladominguezareval2644;Yo no podría ir, muy fuerte se ve que es??,....tan solo me imagino a qué huele...
@Almas-Guerreras;Perdón! Pero India parece una pesadilla! Por mucho que digan que sea una cultura antigua, que sus  dioses,sus creencias etc! Nomás no! Al ver esas imágenes me doy cuenta que es como una horrible pesadilla de la que quiero desesperadamente despertar! India es el último lugar al que yo iría! Es como un infierno en la tierra!
@albanerymelomoreno4602;Muy buenos tus documentales, ilustran mucho lo de otras culturas y la india es uno de los lugares que no me gustaría conocer??
@gabrielafernandez6277;El destino existe,nacer ahi,o en un bosque de africa con costumbres,rituales o tradiciones locales como creencias sin conocer otras realidades,hacen q su concepto de la vida sea segun lo aprendido y no hay mas.se ve que es dificil surgir.pero seguro hay otra cara de la india llena de lujos y mismas creencias.gracias planeta juan te has sacrificado harto en este viaje.???
@mariaadorno2418;Guau esta muy  pesado el video señor Juan ??ay dios mio pues tengo mucho  cuidado  con  tdo qué no  te agarre  ninguna  enfermedad
@Helcas7;WOW! Es un video difícil! Sinceramente ese país es un caos total, imagínense la contaminación de todos los cuerpos sin cremar que tiran al río, pobres!
@vivianp.;La gente se lava ahí... Yo trato de no mirar si estoy comiendo, me da mucha cosa ver esto, las ratas ..Dios mío. .
@LeninHn;Gracias a Dios y soy cristiano alabado sea el nombre de Dios por qué si fuese indue oh musulmán estaría en esas circunstancias
@1bachiller1;"Entre màs veo lo que hàcen y còmen 
mènos quièro ir a la India??
Gracias Juan por tu Valiòso  esfuèrzo de ir a mostràrnos un múndo Innimaginàble????"
@daliaroja8282;??Juan tío valla un valor tienes j.der tío mis respetos a ver si te llama la nacional geographi ??????
@priscillabenavides7824;Y con difuntos nadie llora, será tradición no demostrar que están tristes??
@marwindanielfariasbenitez5876;22:48 creí que manejaban motos muy diferente que en México ????
@dionymabelbaezfernandez4604;Juan mis respetos de verdad eres un duro, los videos de India, Pakistán me dejan perpleja de verdad no se ni que pensar, aunque ahora mismo me pregunto como serán las enfermedades en ese País????
@silvanauriarte740;Este video me traumo ya lo había visto en la TV hace tiempo pero igualmente me sentí muy triste ?? no me gustaría estar ahí creo que no me voy ha sentir bien ya me hubiera desmayado ?? algunas veces pero igual las personas de la India ???? tienen sus creencias y hay que respetar ??
@veneciacole4742;Juan, me sorprende que tú no te pongas máscara para entrar a esos lugares, especialmente donde incineran a los muerto ya con esos humos es suficiente para agarrar una enfermedad. Aunque no lo sientas ahora pero con el tiempo puedes tener tus secuelas, especialmente enfermedad en los pulmones. Por favor cuídate y usa máscara. Saludos a la abuela. ??
@reytaquito5524;Juan que valor y que peligroso estar ahi metido porque si hay una persona con tuberculosis eso se te puede pegar por respirar ese humo tenga cuidado.. ??
@sandraduran206;Cvea Jua, lo admiro mucho, pero creo que en esta vuelta usted fue imprudente, exponiendo se así en esa contaminación y descarso, ojalá después usted no vea problema a futuro. Que Dios le proteja ?? ????
@andresfandino2995;Creo que la India es sagrada y toda la suciedad, contaminación y demás cosas alejan a los que están muy apegados a éste plano. Creo que así debe de ser. No digo que esté mal o bien. Saludo desde Bogotá
@rivasm177;Lo único que envidio de la India es la amabilidad de la gente, son muy educados en ese aspecto, por mucho desastre que veas no ves a nadie robando cómo en Latinoamérica dónde hay que andar con ojos delante y detrás a la hora de grabar en lugares así.
@franksantana2640;Vivi en Suriname algunos años ( por escapar del comunismo en Cuba) y en ese país hay muchos Indues y conozco de primera mano los cochinos que son, y pensé que no podían ser peor. Pero después de esta serie de videos me doy cuenta de que puden ser mucho peor. Mis respetos a Juan que puede mantenerse cuerdo rodeado de tanta puercada
@consuelomarinmelan4335;Dios Santo, jamás me metería a ese río, asi me digan que iré directamente al cielo
@AnikaEliminar;Es increíble las crecías  que los gobiernos nosdan através de la décadas  y en todo el mundo unos los creman queman asen necrocia los avientan a las aguas tantas cosas y todo por las fe y creencias que te inculcan que alfin todos somos iguales y todos morimos en tierra
@carmenrosalopezarango4189;Ya fui contigo Juan. Gracias. Muy fuerte, personalmente no iría, uffff
@jancarlo-s5;"Demos gracias a Dios que los españoles nos trajeron a Dios 
Jesucristo a nuestras naciones 
Vivir como ellos no la verdad no 
Con mucho respeto 
Mis admiración Juan por hacer esto"
@edgaruribe1690;Gracias juan ?
@sentimientosalsero854;"Hola planeta juan eres un grande entre los grandes me gustan mucho tus vídeos 
Un fuerte abrazo desde España"
@auravalerio727;Me gusta su profesionalismo, al hacer el programa.
@modestoordonez427;Solo como sugerencia,seria bueno que se cuide más al andar en estos lugares,ojalá no pero puede agarrar un mal virus o bacteria muy fuerte.
@liznapic6127;Lo que me da pánico es como Juan se toca los ojos con sus manos. Cuidado no se dañe los ojos. En mi ignorancia pregunto ¿No es posible andar un paño y agua? Y meter los pies en esa agua, no lo lograría... mejor me quedo con este video y jamas iría. Mi admiración profunda por todo lo que haces y sin mostrar ninguna reacción en la cara.
@lorenagmiel;No puedo creer que india sea un país tantísimo raro, desde las costumbres, la cultura la comida, el estilo de vida es de lo más triste.
@saltosaurio;Pero si los pixela como nos vamos a dar cuenta. ??
@elianacontrerasrojas6565;Hay también le agradezco a Dios que nací en mi bella Colombia y tan bueno que Dios me diera la oportunidad de ir pero no iría ni allá ni al templo de las ratas
@yolandamagno4085;La ignorancia humana y la suciedad en su máxima expresión ????Eso es ese país…
@Infinitedmod;"18:06 ""colocaban los pies en el mismo lugar, todos los días, por generaciones"""
@josebaez8451;El olor que emana es muy parecido al que percibes cuando pasas por un Burger King! Aun que parezca un mal chiste es en serio.. Es el olor de la carne quemandose ?? ?? ??
@virginiamauleon2310;Mis respetos! Excelente podcast!
@marlenebosso2474;Hola deberías llevar botas de plástico para ponerte y no mojarse cuando toca esos lugares ??????????
@jochetaman23;Ay Juancho, Que clase de video. Te pasaste ?? MIS RESPETOS ??
@britverdkatty-gm2xp;"Yo viendo este vídeo con una crisis de asma preguntándome, 
hay asmáticos en la india.??
 Como sobreviven los asmáticos en la india,con tanta contaminación .??
Qué país tan loco ??"
@videosdos6697;Wow Juan no vi ala gente llorando como comúnmente es acá en Colombia. Me imagino que van felices por hacer su ritual.
@jemoraz;Brutal Juan! ????
@rodrigomachado499;Gracias Juan por este video.
@teresazorro2947;Dios!!!! No iria a ese pais por absolutamente nadadel mundo,!!!! Terrible,  tanra miseria , tanta  seguera, tanto absurdo  en un solo  lugar
@alvaroslaither777;"NI el cristianismo
NI el induismo
NI el islam 
NINGUNO
TODOS VAMOS A MORIR Y SOLO SOMOS MATERIA Y SE ACABO."
@claudiacastro4570;Mis respetos para ti...gracias a ti puedo viajar al ultimo lugar del mundo que quiero ir..no es para todos
@nathaliabarona2220;Juan es demasiado bueno en lo que hace
@davidestebangaviriatatis8308;Mucha gente dice que no visitaría la india, es entendible, yo si lo haré, es un país bastante interesante.
@aleperez89;Amigo, Ud. expone demasiado su salud. Quizás hoy no lo veas. Pero, qué tal si piensa en unos años como podría esto y otras exposiciones afectar tu salud??
@Nubelucy;Nos critican a los latinos pero yo creo que somos de los más limpios del planeta, la mayoría nos bañamos todos los días ?????
@jenniferrojas7697;Este video y el del templo de las ratas, que por cierto no pude terminar de ver , han hecho que le haga frente a mis prejuicios, si desde la comodidad de la pantalla, algo que no se siente tan cercano, sin embargo, me ha causado gran impacto cultural. Al igual que cuando he recorrido la Colombia profunda, de esa que nadie habla y que a nadie le importa.
@ham.strings;Interesante que dices que es el río de la muerte en 23:49 y el tipo parece oirte y saca el pez para mostrarte que no, no está muerto :)
@pococonvencional1980;"Muchas cosas para decir 
Se te agradece que nos muestres todo esto pero no dejo de sentirme mal por ti 
No se hasta que punto valga la pena poner en riesgo tu salud 
Intentando no juzgar esa cultura pero Dios mío Santo lo ponen tan difícil 
Mis respetos Juan ni por todas las vistas y likes del mundo voy a ese sitio 
El perrito asomado en plenas cremaciones en medio de ese calor buscado que??"
@estebanarangosierra;"""en sus pulmones descansan las cenizas de alguien que usted no conoce"" jajajjajajjaja"
@tonypalencia1;Gracias Juan por todos esos videos de la India, ahora colocare a la INDIA como una de mis destinos de maxima prioridad a la cual nunca en mi vida iría, ni que me regalen los ticketes.
@claudiacarrillo558;Dios mío tenga misericordia esa creencias es terrible no creen en Dios creador del cielo la tierra y todo lo que hay una creencia muy ciega sorda y mudo solo en su ciudad ????ojalá no te enfermes querido Juan ??
@ismeniacollado3567;Juan está bien,que explore para enseñar,te ha ido formidable,pero creo que debes cuidarte,la salud es más importante que la fama,todo eso es diabólico y oscuro,estar aspirando y pisando descalzo,el induismo no tiene nada que ver con la Luz esas prácticas son oscurantismo.
@BeatrizAmparoJaramillotorres;"No me cabe en la cabeza SAGRADO"" con ese caos esa contaminacion ese desaseo ese caos  yo me enloquesco
Yo no entiendo sagrado que"
@bernardo4162;creo que la india seria el ultimo lugar que yo visitaria. siempre en los videos que pasan de alla es puro caos y suciedad extrema. aunque reconozco que es un pais con una cultura muy diferente a la colombiana y de eso se trata el viajar. buen video.
@gemaherreragracia1583;OH DIOS MIO?? que lokos, Juan cuentanos si no te enfernaste? Y lo que mas me dolio son los animalitos, sobre todo los perritos?? DIOS MIO MICERICORDIA????
@AngyTatianaSarmientotirado;La Contaminación que se genera en la India es impresionante ??????
@hermesaliriorodriguezduran8146;No había visto un vídeo  tan descarnado de este lugar de la India.Felicittaciones Juan.
@dianab.r.3976;"Sentí la mugre en este video. Lograste hacernos captar la ""esencia "" del lugar."
@ninoska200266;Dios.... mio....!!!! Yo solamente de ver el rio... salgo corriendo....!!!!
@yakelinangulo6407;Impresionante, todo.
@julioandrespenaciro1622;Muy valiente la verdad jamás viajaría a ese lugar
@_18Angel;Juan, te faltó tocar el agua, para que no perdiera costumbre
@toniclash472;Wow eres la primera persona que me muestra esto eres grande ?
@Marinatura;Este  el video que más ansiedad me ha dado.
@carlosantoniodelalamaluna8202;Impresionante!
@DemiyJulian;increible documental ??
@Manny8905;Y yo que creía haberlo visto todo en esta vida.
@ikerpiano;tu contenido y su calidad es brutal!
@IvonneMelendez-w4r;Que realidad tan cruel??
@juanjonatancalixtopertuz1747;ADMIRACION Y RESPETO JUAN
@r05h;una vez senti ese olor a quemado y es un olor particular, buen video
@marlenyidaliasalasleon1779;Wow! Es impactante.
@francesriver7915;Es caótico pero tengo que decir que las coronas de flores y las telas son bellas.
@orianahenriquez6015;Impresionante ??
@ArmandoGarzaa;Te falto ir a conocer a los canibales, ahí se encuentran pregunta y veras !! Saludos .
@anasanz25;Este video es excelente para hacer una buena dieta, verlo antes de comer.??
@luisafloresnieto7868;Santo Dios!
@songosorongo420;La necesidad es la madre de las creencias
@rubensolares8122;Ahí si prácticamente lo achicharronan a uno .saludos Juan
@SuanirHurtado;Me encantan tus videos... Gracias .
@manucomparan1627;Simplemente Juan El Mejor !
@yulisqueen190;Es un riesgo inminente a la salud pública
@anunita60;Hay que ser bien valiente para visitar estos lugares.
@angelicaanaya160;Gracias x mostrar algo tan terrible ..
@linacastillo7142;Que haríamos sin tus videos
@RosarioTutusimayay;Bendecida soy ,de vivir en LATAM
@juanpalma2090;es tan sagrado el rio para ellos que lo tienen bien limpio
@nahueltejerina9540;Amigo quieres !!! se escucha en el minuto 20:30 , saludos juan !!! desde argentina !!!!
@jefersonortiz4266;Quisiera ver los vídeos de planeta Juan, sin censura
@Gyrolando;Fuerte !!
@videofilm3396;Que sabroso sabe un domingo con hot dogs y videos de planeta Juan ??????
@maloytorres9460;?? Brutal ??????
@raulcapacho6279;Mis respetos para ti siempre
@Isaace-o4p;Aqui un Nicaragüense viendo tu video. Vos sos  el mejor de todos los youtubers.
@PedroHernandez-yo7up;Me sorprende que no salga una epidemia entre tanta insalubridad
@kingsted1;que locura este video 10/10 , yo la verdad no podria mas que nada por la salubridad.
@runermiranda7271;Mis respetos a este compa con este focumental de la india ??
@runermiranda7271;Mis respetos a este compa con este focumental de la india ??
@taniamontufar-fl2qb;Que cosa tan fuerte increíble y macabra
@wilsonparra5896;MUCHOS , KALIF BRAGIN, QUE VAINA IMPACTANTE
@MaynorPelicosapon;Buen video juan...saludos desde guatemala...
@almejagamer;hay que limpiar esa zona
@FREDS02;Eso es vivir a lo extremo! ??
@LuzDaryUrreaQuiceno;Muy berraco Juan meterse en ese río, yo no podría ??
@teamrevochispa2019;Yo descanzo no camino por ahí no vas a tener que hacerle análisis de todas enfermedades
@florperez7354;Qie terrible ese lugar tan  sucio ??
@adrianaserna8561;Hola Juan, por Dios no te metas a ese río cochino, cuídate ??
@mily_H;Ahí agarras inmunidad aunque no quieras ??
@kekes3195;Hay que tener coraje y huev??tes para estar metido en ese lugar.
@sergioancyt1536;Pero si nadie va descalzo jajaja
@mawuymedina9015;Ese pana que sale en el minuto 15:12 parece más de Petare que de la india ?? saludos y excelente video, de verdad la gente de la India es muy interesante
@alejandrorevueltas8956;SALUDOS MI BUEN AMIGO JUAN??
@franciscosolarte9266;Excelente video.gracias
@daliavilla979;Wow que lugar !!
@nayeliromero1681;DIOS MIO EL SER HUMANO CONTAMINANDO NUESTRAS AGUAS
@MrGeraldino250;Joder que vaina menos mal no estoy por allá, buen video
@silviaangelicafrancousarra1941;Muy interesante ?
@EduardoFGerez;Siempre te veo. Saludos ?
@marcelanigrinisvelandia1132;Sin palabras, estandares de limpieza…. No hay oerros flacos
@romanbotero3854;Impresionante...
@LuisRodriguez-hy6df;El infierno es una Mansión en comparación con ése sitio
@sandramilenagrajalesmendoz9486;Muy fuerte?? que buen vídeo
@FABIÁN_MEDALLA_CASTRO;Añoro la tolerancia de Juan
@cristianematte5606;Qué vidéo tan impresionante!
@GucciHD;Tu mejor video hermano Wow ??????
@rodolfobetancur9154;Elegante como el pegante
@josesmith2162;Tengo varios minutos intentando siquiera pensar lo que voy a escribir, no puedo, no me cabe el grado de suciedad.
@islanderroa2468;Creo que ese río llegan hasta tiburones toro
@MonicaPeñaloza-u2g;Que asco,no podría caminar por ahí,eres un valiente, muy osado ??
@alfredoabaca1874;Pues yo pense q eran fanaticos de la naranja mecanica Holanda??
@AntoniaAndujar-bo7iq;Pero Dios mío lo nuca visto ????????
@Elena-k9x8q;Me gusta su respeto es sabio
@robertomarquez1033;Santo Dios q grande es el mundo??
@xxdiegocraftxx7673;Juan no se meta en esos huecos
@skyoffire9;Que extremo todo ??
@karinaloja1009;Excelente video ?
@sandratollefson3583;India deberían de ser multada por organización mundial de la salud con sus ideas que lestán sagradamente locos y enfermos con sus tradiciones y costumbres. Es impresionante !!!
@irmaramirez9407;Juan te felicito por tu trabajo, pero no te expongas tanto, cuídate mucho. Gracias por dejarme ver tantos países.
@analadino9474;Este señor si es un verdadero youtuber,no como.muchos que se dedican a hablar sol8.bobada
@josefinaramirez101;Para mí eso es ignorancia . Me imagino la contaminación que hay en ese lugar y el río super contaminado con cuerpos descompuestos .
@inesmeneses8570;Es bueno saber de otras culturas, este país no veo muchas mujeres.. y viajar sola ??
@mcarmenab1176;Yo no podria estar allí, soy muy sensible, uff??
@j.torresbenedetti6633;Cada vez me convenzo más que no iré nunca a la India...mucha porquería,mucho calor,mucha gente.
@yulianalondono737;Wow la verdad es que nuestra cultura colombiana es muy salubre, comparado con todo esto! Me impresiona!
@LexicoRimas;Los cuerpos que flotan por el río y que se conservan son comidos por una tribu de Caníbales… deberías haber investigado eso severo contenido…
@GloriousYeshuaAlMightyHolyGod;?? ?? ?? that's horrible, I have no desire  to put a foot in that country whatsoever, but thanks for  showing us.
@Fatima-i2m3k;Entonce zero guante, en eso proceso de la hygiene en la. ???? India no saben los que es contagiarse de nada relasionada con la Salud!
@SesiliaRodrigues;Están dañando todos los árboles ?? los ríos la atmósfera el ambiente ojalá puedan prohibirlo
@canallaCanuck;Juan: como no tengo el dinero necesario para movilizarme a la India, te parece que podria hacer lo mismo pero en las aguas del Lago Ontario.? Y si lo hago...queres venir a fimarme cuando pase para el otro lado.? Avisame asi tengo tiempo de poner todas mis cosas en orden. Chau, R.????????????
@patriciaurenavargas660;Santo Dios !! Juan por qué te metes ahí ? Yo ni en holograma pongo un pie ahí …pobres los que trabajan ahí , literal tienen un cementerio en los pulmones
@maritzaotalora877;??Lo siento ??… pero es demasiado para mi ?? no puedo continuar o seguir viéndolo ?????? ????
@Dioselcentro;Hola sinceramente no me parece respetable quemar 200 cadáveres al día... No sé imaginan la contaminación que eso genera, en vez de enterrarlos o de última tirarlos al río para que sea comida para los peces.
@SoniaLopez-yf7jw;Juan es intetesante, conocer la cultura de otros paices, gracias a sus videos, pero usted se  esta exponiéndose a  esa contaminación, con el tiempo le pude pasar factura, ya e visto varios paices q estan suuper contaminados q usted a vicitado. debería de parar de bicitarlos ,  por su salud,  puede agarrar bacterias espantosas,  , es de darle gracias a Dios a los q nos toco nacer  con cultura diferente a la de estos paices. porq se me hace creyenvias extremadamente rraras.
@JulissaMatthews;India supera mis espectatuvas sobre lo asquerso que se puede vivir, el caos, el desorden, una tradicion que entre mas nauseabundo mas tradicional es, pero esto de quemar cadáveres en un ambiente abierto es insalubre y lo peor no se dan cuenta que es perjudicial para la salud de los que viven alrededor, absorben las enfermedades y contaminan el ambiente, Por Dios que asco
@nurid6636;Ojalá pudieran continuar sus tradiciones sin contaminar tanto y con más sanidad ?????
@juanrivas9138;Es increíble hasta donde puede llegar el fanatismo de las personas por que una religión que se olvidan del sentido comun ....como lo es el rio ganges o como se escriba da igual aca lo preocupante es que nadie literal teme a la contaminación asi sea el roo mas sucio del mundo....me cuesta entender y me pregunto : Las regiones valdran la pena??? ...ó esto es solo parte del fantismo extremo...no se ....que pensar ...el mundo esta cada dia necesitado de alguien en que creer...pero esto es el colmo...perdón si soy cruel pero nadie en su sano jucio haria por su fe lo que estás personas hacen ...pero es mi punto y espeeo no danar sentimientos...saludos y gracias por compartir tus aventuras bendiciones masivas para tu canal...????????
@Raquel1210;"Bien lo dices, no es para todos este lugar! 
Tan sólo escuchar “india” a mi mente vienen las palabras, suciedad, desorden, ignorancia y mas suciedad. Fuchi! Mis respetos que hayas metido tus pies a esas horribles aguas! ?????????"
@berthaliliarojasavina823;He visto muchos videos de la India y con perdón pero nunca iría a ese país.????
@Polimorfismo2085;Juan Me encanta todos los videos tuyos porque son otro tipo de youtubers que no son los mismos mostrando el mejor río el mejor edificio el mejor esto ya unos a veces se cansa de ver eso porque todos pues tienen sus diferentes enfoques pero casi es lo mismo tú no tú eres el el youtuber que nos muestra esos sitios feos que vas a países feos tenemos que ser conscientes de que para nada son entonces es el otro enfoque es el otro enfoque cultural es en otro enfoque cultural gracias por mostrarnos porque yo jamás iría.. jamás gastaría un solo peso viajando a estos países donde mi vida se encuentra en peligro tanto físicamente o como a este video que tú estás mostrando dónde eso respirar pisar huesos los olores eso es como estar uno en una carnicería podrida No yo no lo haría jamás????por esos países que tú vas muchas gracias????es cultura ???
@ziggy8757;la India no para de sorprenderme. no es para cualquiera este pais.....hay que estar preparado fuertemente para ir ahi
@cifuentesfelipe7877;Es un acto muy irrespetuoso grabar esa ceremonia, mal que ningún familiar dijera  algo para detener la grabación o lo trataran de sacar
@rubenlopez9023;Juanito, después de este pediluvio tan contaminado, debes desparasitarte urgente. Muchos parasitos penetran a través de la piel de los pies: la estrella de este ingreso es el Estrongiloides estercolaris.
@golondrina56;el Mejor PERIODISTA de vIaje del Mundo Mundial !
@jorgefarfan4135;Si así tratan al río q es sagrado no me imagino lo q harán con lo q no es sagrado
@isabel11ize;no quiero ofender a nadie, pero para mi es incomprensible esa cultura respecto a los muertos.
@Camiloandres-1980;El río Ganges el más contaminado del mundo mis respetos Juan que aguante ????
@delalima;la liberacion del alma , sera eso posible ? porque si es asi voy para alla para no regresar nunca mas a este mundo
@consuelovigil3269;Que peligro para tu salud Juan sabes bien que los virus ?? entran muy facil por las plantas de Los pies
@JaimeBGonzalez;"Que pensaran los creyentes occidentales de esto, que tienen un dios misericordioso que les dio buenos lugares para vivir y a ellos los mando a comer mierda toda la vida? No entiendo la logica de esa gente que mantiene diciendo ""dios mio""."
@jennyzafrani4356;Ojala ni.coma ni.tome esa agua ..Santo Dios !
@shorky1987;Son tantos los muertos, que no los pueden enterrar, no tienen ni recursos, ni cementerios. Es mas facil y barato quemarlos. Mas que algo religioso ese fue la forma mas rápida y barata de eliminar los muertos.
@SanGeorge82;La India es lo máximo. Como dice la profesora de la Universidad de Chicago Wendy Doniger, traductora del Kamasutra, La India es un Universo dentro del planeta Tierra.
@soniaperez708;Juan de verdad que eres excelente en lo que haces, me imagino que te lavaste los pies, esa agua contaminada no es saludable,  yo veo tus videos y todos son excelentes ?
@GaboChomat-gq3yv;@PlanetaJuan soy de cuba hermano y se que viviste lo que es la vida aquí un video que me gusto mucho ... Pero ni en broma me gustaría visitar o vivir en la India que asco y que manera tan inmunda de vivir . MIS RESPETOS
@davidf.88;Lo que no entiendo es cómo no ha salido una superbacteria o virus y nos ha extinguido a todos.
@Elio-ib2wn;Morir, y sin Cristo,  la gente vive engañada?? se crearon religiones segun sus ideas su mentalidad,  y se convirtieron en formas de vida sin el Dios eterno,  no saben que despues de morir van a esperar un juicio de parte del Dios verdadero , Jesucristo es el camino la verdad y la vida,  Busca a Cristo
@danielangel9378;Tenaz ,muy díficil estar ahí
@carmenysabel6544;Que asquito me dió gracias por compartir Juan
@ydolemdark2760;Que valor de  verdad
@sneidermorales7474;Jueputa que duro Juan!!! Mis respetos... Yo quisiera poder vivir esa experiencia, pero no me la he ganado... Bacano que lo vivió, lo sorteó, y lo compartió.
@alexcad5112;El infierno, respuesta definitiva
@cesarf1674;Impresionante
@williamruiz8467;Yo solo espero que no se le caigan los pies después de ese viaje por India ??????
@marcelaarce9721;Ni loca ando  por ahí.??????
@alendrotolosa5433;Gracias
@RamónHerreravega;Agua tan sagrada que los lleva al cielo si la toman ????????
@calaconicala9472;Yo estuve ahí pero no me acerqué tanto , también sufrí ese humito
@gabucha1994;Llevar sandalias a la India, anotado xD
@jhonbuitrago-70;Bro gracias por enseñarnos en estos viajes. Definitivamente los niveles de estupidez varían con cada país todo entorno a las creencias ??
@adazambrano6723;Ya estás purificado
@andrewthompson114;Antes de salir de India, era si o si que tenía que pasar por ahí.
@Polimorfismo2085;??? excelente vídeo ??? excelente..???
@leonramirez8396;Te felicito por este video, habla mucho de tu personalidad. Leo’n
@cielitobebe;Te dejo mi like, pero no puedo terminar el video, lo deje en el min8. Me revuelve todo el estómago ??
@margaritarosillo4359;Juan ves a bañarte, volandoooo!!!
@oswaldolala;Minuto 11 te dijo juan como quieras la fritada con yuca o con mote
@jackiem.dearroyo8739;Juan , cómo, cómo ??
@heraclioescobedo3207;Si Los rios son sagrados porque contaminarlos. Yo respeto la cultaura y creencias pero la ONU deberia proibir. Estas costumbres que estan matando nuestro planeta ??
@carmafons.a.3403;Viejo Juan, esa visita a la India le ha desmejorado el físico y el rostro, se le vé con un semblante más serio, envejecido y a veces hasta triste. Yo que fuera usted me termino el viaje por ese país lo antes posible y se coge un par de semanas para convalescencia en casa. Por favor no se le ocurra abrir la boca si por alguna razón loca se le ocurre darse una nadadita en el río Ganges, que termina ganándose el Moksha hasta sin querer queriendo. Me le manda saludos al Firulais que lo acompañó durante el recorrido, ese es un verdadero superviviente. La genética de los indios es a prueba de lo que sea, dudo que la peste negra les cause algo más que una rasquiña en la piel. ¿Cuál es el nombre de ese club de yates al borde del río del minuto 22:25?
@annaluciaossa2995;Definitivamente no somos nada
